Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,92.4,62.2,"[[5.7584e+03 1.1612e+03]
 [6.6000e+00 5.0000e+00]]","[[2.44254e+04 3.25300e+03]
 [1.20000e+00 4.52000e+01]]",0,34598,0,58,23192,27,11406,31
2,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23179,39,11417,19
4,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23180,38,11416,20
6,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23180,38,11416,20
8,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23180,38,11416,20
10,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23182,36,11414,22
12,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23182,36,11414,22
14,92.6,59.8,"[[5.7238e+03 1.1954e+03]
 [7.2000e+00 4.4000e+00]]","[[2.45668e+04 3.11000e+03]
 [1.20000e+00 4.52000e+01]]",2,34596,0,58,23179,39,11417,19
16,92.4,61.2,"[[5.732e+03 1.187e+03]
 [7.000e+00 4.600e+00]]","[[2.44124e+04 3.26360e+03]
 [1.20000e+00 4.52000e+01]]",3,34595,0,58,23179,38,11416,20
18,92.4,61.2,"[[5.732e+03 1.187e+03]
 [7.000e+00 4.600e+00]]","[[2.44124e+04 3.26360e+03]
 [1.20000e+00 4.52000e+01]]",3,34595,0,58,23174,43,11421,15
20,92.4,61.2,"[[5.732e+03 1.187e+03]
 [7.000e+00 4.600e+00]]","[[2.44124e+04 3.26360e+03]
 [1.20000e+00 4.52000e+01]]",3,34595,0,58,23180,37,11415,21
22,92.4,61.2,"[[5.732e+03 1.187e+03]
 [7.000e+00 4.600e+00]]","[[2.44124e+04 3.26360e+03]
 [1.20000e+00 4.52000e+01]]",3,34595,0,58,23181,36,11414,22
24,92.4,61.2,"[[5.732e+03 1.187e+03]
 [7.000e+00 4.600e+00]]","[[2.44124e+04 3.26360e+03]
 [1.20000e+00 4.52000e+01]]",3,34595,0,58,23180,37,11415,21
26,92.4,61.2,"[[5.732e+03 1.187e+03]
 [7.000e+00 4.600e+00]]","[[2.44124e+04 3.26360e+03]
 [1.20000e+00 4.52000e+01]]",3,34595,0,58,23175,42,11420,16
28,92.4,61.2,"[[5.7222e+03 1.1818e+03]
 [7.0000e+00 4.6000e+00]]","[[2.4352e+04 3.2640e+03]
 [1.2000e+00 4.5200e+01]]",78,34520,0,58,23127,40,11393,18
30,92.6,59.6,"[[5.5852e+03 1.1920e+03]
 [7.2000e+00 4.4000e+00]]","[[2.40196e+04 3.08920e+03]
 [1.20000e+00 4.52000e+01]]",712,33886,0,58,22700,42,11186,16
32,92.0,60.6,"[[5.3548e+03 1.1816e+03]
 [6.8000e+00 4.8000e+00]]","[[2.31256e+04 3.02000e+03]
 [1.40000e+00 4.50000e+01]]",1916,32682,0,58,21897,38,10785,20
34,91.8,61.4,"[[4994.2 1134.4]
 [   6.6    5. ]]","[[2.14074e+04 3.10700e+03]
 [1.40000e+00 4.50000e+01]]",3955,30643,0,58,20526,43,10117,15
36,90.8,59.4,"[[4318.2 1115.2]
 [   6.8    4.8]]","[[1.89344e+04 2.79920e+03]
 [2.00000e+00 4.44000e+01]]",7431,27167,0,58,18206,34,8961,24
38,90.4,58.0,"[[3533.6  966.8]
 [   7.     4.4]]","[[1.55012e+04 2.50040e+03]
 [2.00000e+00 4.36000e+01]]",12096,22502,1,57,15074,40,7428,17
40,95.0,60.4,"[[2451.4  421.4]
 [   5.4    3. ]]","[[1.0556e+04 9.3520e+02]
 [2.0000e-01 3.3400e+01]]",20234,14364,16,42,9622,30,4742,12
42,93.0,67.6,"[[1292.   276.8]
 [   3.2    3.8]]","[[5.610e+03 6.652e+02]
 [6.000e-01 2.740e+01]]",26754,7844,23,35,5262,16,2582,19
44,94.6,81.2,"[[658.6 155.4]
 [  1.    4.2]]","[[2.9646e+03 2.9140e+02]
 [2.0000e-01 2.0600e+01]]",30528,4070,32,26,2729,15,1341,11
46,95.0,81.4,"[[479.8 124. ]
 [  0.8   4.2]]","[[2208.4  206.8]
 [   0.    20. ]]",31579,3019,33,25,2021,18,998,7
48,94.6,80.6,"[[403.  115.2]
 [  0.8   4.2]]","[[1875.2  197.6]
 [   0.    20. ]]",32007,2591,33,25,1733,19,858,6
50,94.4,79.8,"[[345.6 107.2]
 [  0.8   4.2]]","[[1626.4  184.8]
 [   0.    20. ]]",32334,2264,33,25,1522,11,742,14
52,94.0,79.2,"[[301.2 100. ]
 [  0.8   4.2]]","[[1430.8  174. ]
 [   0.    20. ]]",32592,2006,33,25,1343,17,663,8
54,95.6,85.6,"[[287.8  61.4]
 [  0.4   4.2]]","[[1288.2  108.6]
 [   0.    18.4]]",32852,1746,35,23,1169,16,577,7
